host_identity_verified,bedrooms,neighbourhood_cleansed,calculated_host_listings_count_shared_rooms,host_total_listings_count,neighbourhood_group_cleansed,has_availability,calculated_host_listings_count_private_rooms,calculated_host_listings_count_entire_homes,maximum_nights_avg_ntm,maximum_nights,accommodates,host_is_superhost,availability_365,minimum_nights_avg_ntm,price,instant_bookable,bathrooms
t,1.0,Harlem,0,0.0,Manhattan,t,0,2,1125.0,1125,2,t,94,5.0,119.0,f,1.0
t,1.0,Crown Heights,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,330,2.0,65.0,t,2.0
t,1.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,1,1,1125.0,1125,2,f,0,3.0,97.0,f,1.0
t,2.0,Midtown,0,1987.0,Manhattan,t,0,304,1125.0,1125,4,f,225,703.1,345.0,t,2.0
t,1.0,Upper West Side,0,1987.0,Manhattan,t,0,304,1125.0,1125,2,f,229,705.0,365.0,t,1.0
t,2.0,Midtown,0,115.0,Manhattan,t,0,3,1125.0,365,6,f,3,3.0,1999.0,t,2.5
t,1.0,Hell's Kitchen,0,16.0,Manhattan,t,0,14,365.0,365,3,f,153,15.1,99.0,t,1.0
f,1.0,East Village,0,2.0,Manhattan,t,0,1,1125.0,60,2,t,45,30.0,86.0,t,1.0
t,1.0,Jackson Heights,0,114.0,Queens,t,98,4,1125.0,1125,1,f,0,30.0,23.0,f,1.0
t,2.0,Hell's Kitchen,0,16.0,Manhattan,t,0,14,365.0,365,5,f,155,15.1,120.0,t,1.0
t,1.0,Hell's Kitchen,0,16.0,Manhattan,t,0,14,365.0,365,3,f,138,15.1,99.0,t,1.0
t,2.0,Hell's Kitchen,0,16.0,Manhattan,t,0,14,365.0,365,5,f,168,15.1,120.0,t,1.0
t,1.0,Washington Heights,0,3.0,Manhattan,t,2,0,1125.0,45,1,t,50,15.0,40.0,t,1.0
t,1.0,Astoria,0,1.0,Queens,t,1,0,1125.0,1125,2,t,89,1.0,55.0,t,1.0
t,1.0,Chinatown,0,1.0,Manhattan,t,0,1,365.0,365,2,f,32,30.0,78.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,0.0,Brooklyn,t,1,0,1125.0,30,2,f,365,1.0,350.0,t,1.0
t,1.0,Chelsea,0,219.0,Manhattan,t,329,62,180.0,180,1,f,286,30.0,70.0,f,1.0
t,1.0,Harlem,0,219.0,Manhattan,t,329,62,180.0,180,1,f,307,30.0,43.0,f,1.0
t,,Theater District,0,1987.0,Manhattan,t,0,304,1125.0,1125,2,f,178,692.5,232.0,t,1.0
t,1.0,Crown Heights,0,4.0,Brooklyn,t,11,0,360.0,360,2,f,276,30.0,40.0,f,1.0
t,1.0,Upper West Side,0,2.0,Manhattan,t,2,0,15.0,15,1,t,320,1.0,100.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,1,1,1125.0,1125,2,f,24,2.0,95.0,f,1.0
t,1.0,East Village,0,7.0,Manhattan,t,8,0,1125.0,1125,1,t,306,1.0,96.0,f,2.0
t,1.0,Woodhaven,0,1.0,Queens,t,1,0,14.0,14,1,f,0,1.0,50.0,f,1.0
t,2.0,Chelsea,0,183.0,Manhattan,t,0,90,1125.0,270,5,f,290,30.0,236.0,t,1.0
t,3.0,Bushwick,0,7.0,Brooklyn,t,3,2,1125.0,365,8,f,356,1.0,401.0,t,1.5
t,2.0,Sunset Park,0,3.0,Brooklyn,t,0,1,150.0,150,4,f,87,30.0,125.0,f,1.0
t,3.0,Harlem,0,32.0,Manhattan,t,0,31,1125.0,365,6,f,305,30.0,195.0,f,1.0
t,,Lower East Side,0,0.0,Manhattan,t,0,0,,365,0,t,0,,0.0,f,
t,2.0,Elmhurst,0,1.0,Queens,t,0,1,1125.0,1125,4,f,211,1.0,143.0,t,1.0
f,1.0,Canarsie,0,0.0,Brooklyn,t,1,0,1125.0,7,4,f,90,2.0,85.0,t,1.0
t,,West Village,0,0.0,Manhattan,t,0,1,31.0,31,2,f,0,4.0,140.0,f,1.0
t,1.0,Nolita,0,175.0,Manhattan,t,0,175,365.0,365,2,f,240,30.0,135.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,2.0,Brooklyn,t,0,1,1125.0,1125,2,f,0,3.0,165.0,t,1.0
t,,Hell's Kitchen,0,175.0,Manhattan,t,0,175,365.0,365,2,f,320,30.0,100.0,f,1.0
t,1.0,Springfield Gardens,0,1.0,Queens,t,1,0,7.0,7,2,t,85,1.0,250.0,f,1.0
t,1.0,Inwood,0,0.0,Manhattan,t,0,1,1125.0,30,2,t,0,1.0,70.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,6.0,Brooklyn,t,9,0,1125.0,2,2,f,355,1.0,180.0,t,1.0
t,1.0,Bedford-Stuyvesant,0,6.0,Brooklyn,t,9,0,1125.0,2,2,f,355,1.0,170.0,t,1.0
t,1.0,Bedford-Stuyvesant,0,6.0,Brooklyn,t,9,0,1125.0,2,2,f,365,1.0,170.0,t,1.0
f,1.0,Crown Heights,0,0.0,Brooklyn,t,1,0,1125.0,5,2,f,365,1.0,100.0,t,1.0
t,1.0,East Village,0,0.0,Manhattan,t,0,1,1125.0,1125,2,f,0,30.0,115.0,f,1.0
t,1.0,Nolita,0,2.0,Manhattan,t,1,0,1125.0,1125,2,f,0,1.0,41.0,t,2.0
t,1.0,Sunnyside,0,161.0,Queens,t,126,7,1125.0,1125,1,f,0,30.0,33.0,f,1.0
t,1.0,Fort Greene,0,1.0,Brooklyn,t,0,1,1125.0,60,4,f,6,25.0,135.0,t,1.0
t,1.0,Hell's Kitchen,0,175.0,Manhattan,t,0,175,365.0,365,2,f,274,30.0,100.0,f,1.0
t,2.0,St. Albans,0,1.0,Queens,t,0,1,1125.0,1125,4,t,159,1.0,179.0,f,1.0
t,2.0,Hell's Kitchen,0,175.0,Manhattan,t,0,175,365.0,365,4,f,263,30.0,150.0,f,1.0
t,1.0,Roosevelt Island,0,2.0,Manhattan,t,2,0,1125.0,1125,2,t,324,30.0,75.0,f,1.0
f,3.0,Jamaica,0,5.0,Queens,t,0,1,1125.0,1125,6,f,113,2.0,165.0,f,2.0
t,,Battery Park City,0,51.0,Manhattan,t,20,29,37.8,365,4,f,347,2.0,240.0,t,1.0
t,,Williamsburg,0,12.0,Brooklyn,t,12,0,1125.0,31,2,f,365,30.0,1499.0,f,1.0
t,1.0,Park Slope,0,2.0,Brooklyn,t,0,1,7.0,7,3,t,0,7.0,135.0,f,1.0
t,1.0,Williamsburg,0,0.0,Brooklyn,t,1,0,1125.0,1125,1,f,0,3.0,70.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,4.0,Brooklyn,t,0,3,1125.0,5,2,f,329,2.0,148.0,f,1.0
f,1.0,Crown Heights,0,0.0,Brooklyn,t,0,1,1125.0,30,5,t,133,2.4,177.0,f,1.0
t,1.0,Woodside,0,114.0,Queens,t,98,4,1125.0,1125,1,f,0,30.0,33.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,3.0,Brooklyn,t,0,1,1125.0,1125,2,f,0,3.0,98.0,t,1.0
t,4.0,Rego Park,0,2.0,Queens,t,0,2,60.0,60,13,f,18,1.0,368.0,f,2.0
f,1.0,Harlem,0,0.0,Manhattan,t,1,0,1125.0,7,2,f,0,2.0,85.0,f,1.0
f,,Astoria,0,0.0,Queens,t,1,0,1125.0,65,3,f,0,14.0,70.0,t,1.0
t,1.0,Brownsville,0,2.0,Brooklyn,t,2,0,1125.0,1125,1,t,353,5.0,85.0,t,1.0
t,1.0,West Village,0,1.0,Manhattan,t,0,1,1125.0,45,2,f,0,30.0,71.0,f,1.0
t,1.0,Hell's Kitchen,0,1.0,Manhattan,t,1,0,1125.0,1125,2,t,29,3.0,195.0,t,1.0
t,3.0,Arverne,0,2.0,Queens,t,0,1,365.0,365,4,t,206,30.0,113.0,f,2.5
t,1.0,Williamsburg,0,149.0,Brooklyn,t,146,2,1125.0,1125,2,f,1,30.0,48.0,f,1.0
f,1.0,Maspeth,0,1.0,Queens,t,1,0,25.0,25,1,f,362,1.0,158.0,t,1.0
t,1.0,Theater District,0,1.0,Manhattan,t,1,0,1125.0,365,2,t,20,4.0,195.0,t,1.0
t,,Kips Bay,0,0.0,Manhattan,t,0,1,1125.0,1125,3,f,0,1.0,145.0,t,1.0
t,1.0,Inwood,0,1.0,Manhattan,t,1,0,1125.0,30,1,t,127,2.0,65.0,f,1.0
t,2.0,East Flatbush,0,1.0,Brooklyn,t,0,1,1125.0,1125,5,f,316,2.0,96.0,t,1.0
t,,Midtown,0,183.0,Manhattan,t,0,90,1125.0,270,2,f,323,30.0,203.0,t,1.0
t,1.0,Midtown,0,183.0,Manhattan,t,0,90,1125.0,270,3,f,298,30.0,258.0,t,1.0
t,,Midtown,0,183.0,Manhattan,t,0,90,1125.0,270,2,f,330,30.0,224.0,t,1.0
t,1.0,Bushwick,0,1.0,Brooklyn,t,1,0,1125.0,365,2,t,126,1.0,80.0,t,1.0
t,3.0,SoHo,0,5.0,Manhattan,t,1,3,29.0,29,5,f,253,2.0,699.0,f,3.0
t,1.0,Kips Bay,0,101.0,Manhattan,t,0,101,1125.0,1125,2,f,307,30.0,150.0,f,1.0
t,1.0,East Village,0,2.0,Manhattan,t,1,1,1125.0,1125,2,f,69,3.0,300.0,f,1.0
t,1.0,Murray Hill,0,101.0,Manhattan,t,0,101,1125.0,1125,2,f,126,30.0,142.0,f,1.0
t,1.0,Washington Heights,0,5.0,Manhattan,t,0,1,150.0,150,2,f,283,30.0,79.0,f,1.0
f,1.0,Sheepshead Bay,0,3.0,Brooklyn,t,1,2,1125.0,1125,8,f,365,38.0,1000.0,t,1.5
f,5.0,Sheepshead Bay,0,3.0,Brooklyn,t,1,2,1125.0,1125,7,f,365,31.0,5000.0,t,1.5
t,1.0,Ridgewood,0,2.0,Queens,t,2,0,29.0,29,2,t,288,3.0,60.0,f,1.5
t,1.0,Williamsburg,0,0.0,Brooklyn,t,0,1,1125.0,1125,2,f,4,14.0,130.0,f,1.0
f,1.0,Midtown,0,19.0,Manhattan,t,19,0,1125.0,99,4,f,4,1.0,115.0,t,1.0
t,1.0,Glendale,0,0.0,Queens,t,0,1,20.0,20,2,f,327,1.0,62.0,f,1.0
t,2.0,Kips Bay,0,5.0,Manhattan,t,1,4,1125.0,1125,3,f,21,5.0,244.0,f,1.0
t,,East New York,0,1.0,Brooklyn,t,0,1,1125.0,14,3,f,90,3.0,94.0,f,1.0
f,1.0,Bedford-Stuyvesant,0,0.0,Brooklyn,t,3,0,1125.0,180,1,f,249,30.0,50.0,t,1.5
f,,Midtown,0,19.0,Manhattan,t,19,0,1125.0,99,4,f,30,1.0,169.0,t,1.0
f,1.0,Midtown,0,19.0,Manhattan,t,19,0,1125.0,30,2,f,27,1.0,133.0,t,1.0
f,1.0,Midtown,0,19.0,Manhattan,t,19,0,1125.0,99,2,f,4,1.0,105.0,t,1.0
t,,Upper East Side,0,175.0,Manhattan,t,0,175,365.0,365,3,f,336,30.0,100.0,f,1.0
f,1.0,Midtown,0,19.0,Manhattan,t,19,0,1125.0,99,2,f,29,1.0,133.0,t,1.0
f,,Midtown,0,19.0,Manhattan,t,19,0,1125.0,99,4,f,27,1.0,147.0,t,1.0
f,,Midtown,0,19.0,Manhattan,t,19,0,1125.0,99,4,f,30,1.0,169.0,t,1.0
t,,Chelsea,0,0.0,Manhattan,t,0,0,,365,0,f,0,,0.0,f,
f,,Midtown,0,19.0,Manhattan,t,19,0,1125.0,30,4,f,28,1.0,169.0,t,1.0
f,1.0,Midtown,0,19.0,Manhattan,t,19,0,1125.0,99,2,f,25,1.0,133.0,t,1.0
f,,Midtown,0,19.0,Manhattan,t,19,0,1125.0,99,4,f,30,1.0,169.0,t,1.0
t,,Upper East Side,0,175.0,Manhattan,t,0,175,365.0,365,3,f,337,30.0,100.0,f,1.0
t,1.0,Washington Heights,0,0.0,Manhattan,t,1,0,31.0,31,1,f,214,7.0,25.0,f,1.0
t,1.0,Canarsie,0,0.0,Brooklyn,t,1,0,1125.0,180,1,f,90,31.0,55.0,t,1.0
t,1.0,Greenpoint,0,1.0,Brooklyn,t,0,1,60.0,60,2,t,0,30.0,69.0,f,1.0
t,1.0,Williamsburg,0,12.0,Brooklyn,t,12,0,1125.0,1125,10,f,365,1.0,799.0,f,1.0
t,2.0,Canarsie,0,2.0,Brooklyn,t,0,1,1125.0,1125,5,f,151,3.0,85.0,t,1.0
t,1.0,Harlem,0,0.0,Manhattan,t,0,1,1125.0,1125,3,f,0,30.0,76.0,f,1.0
f,,Midtown,0,19.0,Manhattan,t,19,0,1125.0,1125,16,f,0,1.0,250.0,t,1.0
t,3.0,Jamaica,0,3.0,Queens,t,1,2,28.0,28,6,f,353,3.0,214.0,f,2.0
t,1.0,West Village,0,0.0,Manhattan,t,0,1,1125.0,1125,4,t,131,2.1,308.0,f,1.0
f,1.0,Midtown,0,19.0,Manhattan,t,19,0,1125.0,30,2,f,30,1.0,146.0,t,1.0
t,1.0,Kips Bay,0,54.0,Manhattan,t,0,54,365.0,365,4,f,306,30.0,145.0,f,1.0
t,1.0,Upper East Side,0,54.0,Manhattan,t,0,54,365.0,365,3,f,320,30.0,150.0,f,1.0
t,1.0,Boerum Hill,0,1.0,Brooklyn,t,0,1,40.0,40,2,f,99,14.0,151.0,f,2.0
f,1.0,Harlem,0,1.0,Manhattan,t,0,1,1125.0,14,3,f,0,3.0,69.0,f,1.0
t,2.0,Woodside,0,111.0,Queens,t,95,4,1125.0,1125,4,f,0,1.0,79.0,f,1.0
t,1.0,Lower East Side,0,20.0,Manhattan,t,5,42,29.0,29,2,f,99,15.0,200.0,f,1.0
t,2.0,Long Island City,0,1.0,Queens,t,0,1,365.0,365,4,f,131,30.0,150.0,f,2.0
t,1.0,Financial District,0,0.0,Manhattan,t,3,0,1125.0,28,2,f,0,1.0,319.0,t,1.0
t,1.0,Gramercy,0,5.0,Manhattan,t,1,0,150.0,150,1,f,134,90.0,70.0,f,1.0
f,2.0,East New York,0,1.0,Brooklyn,t,0,4,365.0,365,4,t,359,30.0,129.0,f,1.0
t,,Bedford-Stuyvesant,0,1.0,Brooklyn,t,1,0,8.0,8,1,f,0,4.0,95.0,f,1.0
t,,Chelsea,0,0.0,Manhattan,t,0,1,1125.0,1125,4,f,59,30.0,550.0,f,1.0
t,3.0,Gramercy,0,0.0,Manhattan,t,0,1,1125.0,1125,7,t,50,4.0,670.0,t,2.5
t,1.0,Greenpoint,0,0.0,Brooklyn,t,1,0,14.0,14,1,f,0,2.0,60.0,f,1.5
t,2.0,Williamsburg,0,0.0,Brooklyn,t,0,1,1125.0,1125,4,f,0,4.0,185.0,t,1.0
t,2.0,Bedford-Stuyvesant,0,0.0,Brooklyn,t,0,1,1125.0,1125,4,f,0,10.0,150.0,t,1.0
t,1.0,Williamsburg,0,3.0,Brooklyn,t,0,2,1125.0,1125,2,f,22,3.1,199.0,t,1.0
t,1.0,Greenpoint,0,1.0,Brooklyn,t,28,10,1125.0,367,2,f,360,169.8,58.0,f,2.0
t,1.0,Kips Bay,0,1.0,Manhattan,t,0,1,30.0,30,1,f,26,10.0,180.0,f,1.0
t,1.0,Greenpoint,0,1.0,Brooklyn,t,28,10,1125.0,365,2,f,360,169.8,58.0,f,2.0
t,1.0,Greenpoint,0,1.0,Brooklyn,t,28,10,1125.0,365,2,f,337,169.8,58.0,f,2.0
t,1.0,Greenpoint,0,1.0,Brooklyn,t,28,10,1125.0,365,2,f,337,169.8,58.0,f,2.0
t,1.0,Greenpoint,0,1.0,Brooklyn,t,28,10,1125.0,365,2,f,352,169.8,58.0,f,2.0
t,1.0,Greenpoint,0,1.0,Brooklyn,t,28,10,1125.0,365,2,f,352,169.8,58.0,f,2.0
t,1.0,Financial District,0,107.0,Manhattan,t,107,0,1125.0,1125,4,t,83,1.0,183.0,t,1.0
t,1.0,Financial District,0,107.0,Manhattan,t,107,0,1125.0,1125,4,t,75,1.0,183.0,t,1.0
t,1.0,Financial District,0,107.0,Manhattan,t,107,0,1125.0,1125,4,t,111,1.0,212.0,t,1.0
t,1.0,Financial District,0,107.0,Manhattan,t,107,0,1125.0,1125,2,t,118,1.0,183.0,t,1.0
t,1.0,Financial District,0,107.0,Manhattan,t,107,0,1125.0,1125,2,t,101,1.0,183.0,t,1.0
t,1.0,Financial District,0,107.0,Manhattan,t,107,0,1125.0,1125,2,t,118,1.0,203.0,t,1.0
t,1.0,Brooklyn Heights,0,0.0,Brooklyn,t,0,1,1125.0,1125,2,f,0,30.0,120.0,f,1.0
t,,Bedford-Stuyvesant,0,0.0,Brooklyn,t,0,1,1125.0,365,2,f,31,30.0,88.0,t,1.0
t,1.0,Financial District,0,107.0,Manhattan,t,107,0,1125.0,1125,4,t,94,1.0,183.0,t,1.0
t,2.0,Woodside,0,161.0,Queens,t,126,7,1125.0,1125,4,f,0,1.0,99.0,f,1.0
t,2.0,Hell's Kitchen,0,175.0,Manhattan,t,0,175,365.0,365,4,f,335,30.0,150.0,f,1.0
t,3.0,Clinton Hill,0,1.0,Brooklyn,t,0,1,31.0,31,4,f,44,7.0,134.0,f,2.0
t,1.0,West Village,0,0.0,Manhattan,t,0,2,1.0,1,16,f,364,1.0,1500.0,f,1.0
t,3.0,Bushwick,0,2.0,Brooklyn,t,0,2,1125.0,1125,8,f,276,28.0,115.0,t,1.0
t,1.0,Kensington,0,0.0,Brooklyn,t,3,0,1125.0,365,2,f,276,7.0,55.0,t,1.0
f,1.0,Bedford-Stuyvesant,0,0.0,Brooklyn,t,1,0,1125.0,1125,1,f,0,30.0,30.0,f,1.0
f,3.0,East Flatbush,0,2.0,Brooklyn,t,0,1,30.0,30,2,t,286,14.0,96.0,f,2.0
t,1.0,Harlem,0,0.0,Manhattan,t,7,0,1125.0,367,2,f,304,30.0,52.0,f,2.0
t,1.0,Harlem,0,0.0,Manhattan,t,7,0,1125.0,367,2,f,275,30.0,52.0,f,2.0
t,1.0,Harlem,0,0.0,Manhattan,t,7,0,1125.0,356,2,f,306,30.0,52.0,f,2.0
t,1.0,Upper West Side,0,2.0,Manhattan,t,2,0,365.0,365,2,f,181,30.0,75.0,f,1.5
t,3.0,Chelsea,0,0.0,Manhattan,t,0,1,1125.0,1125,6,f,226,3.0,305.0,t,1.0
t,2.0,Crown Heights,0,0.0,Brooklyn,t,1,0,1125.0,7,6,f,0,2.0,74.0,f,1.0
f,1.0,Upper West Side,0,1.0,Manhattan,t,0,1,1125.0,1125,4,t,110,3.0,170.0,f,1.0
t,2.0,Boerum Hill,0,0.0,Brooklyn,t,0,3,1125.0,365,4,t,43,4.0,162.0,f,1.0
t,1.0,Upper East Side,0,0.0,Manhattan,t,0,1,365.0,365,4,t,311,10.0,350.0,f,1.0
t,3.0,St. Albans,0,2.0,Queens,t,1,1,28.0,28,6,f,179,5.0,257.0,f,1.0
t,1.0,Williamsburg,0,161.0,Brooklyn,t,126,7,1125.0,1125,2,f,0,30.0,46.0,f,1.0
t,1.0,Williamsburg,0,114.0,Brooklyn,t,98,4,1125.0,1125,2,f,31,30.0,45.0,f,1.0
t,1.0,Crown Heights,0,0.0,Brooklyn,t,1,0,1125.0,1125,2,f,359,1.0,53.0,t,1.0
t,1.0,Upper East Side,0,1.0,Manhattan,t,0,2,30.0,30,2,f,0,6.0,84.0,f,1.0
f,1.0,Greenwich Village,0,0.0,Manhattan,t,0,2,15.0,15,2,f,295,3.0,350.0,f,1.0
t,1.0,Crown Heights,0,4.0,Brooklyn,t,11,0,360.0,360,2,f,314,30.0,40.0,f,1.0
t,1.0,Williamsburg,0,2.0,Brooklyn,t,0,1,30.0,30,2,f,12,2.0,137.0,t,1.0
f,2.0,Greenpoint,0,1.0,Brooklyn,t,0,1,1125.0,1125,5,t,33,33.0,600.0,f,1.0
t,,Hell's Kitchen,0,0.0,Manhattan,t,0,3,1125.0,200,2,t,34,1.0,169.0,t,1.0
t,2.0,Murray Hill,0,17.0,Manhattan,t,0,24,1125.0,1125,4,f,75,30.0,109.0,f,1.0
t,1.0,St. Albans,0,2.0,Queens,t,1,1,28.0,28,2,f,179,5.0,89.0,f,
t,1.0,Upper East Side,0,0.0,Manhattan,t,0,1,1125.0,1125,2,t,1,48.0,95.0,f,1.0
t,1.0,Greenpoint,0,1.0,Brooklyn,t,28,10,1125.0,367,2,f,77,30.0,119.0,f,1.0
t,2.0,Greenpoint,0,1.0,Brooklyn,t,28,10,1125.0,367,4,f,248,30.0,154.0,f,1.0
t,,Kips Bay,0,16.0,Manhattan,t,0,14,365.0,365,2,f,73,8.1,85.0,t,1.0
t,1.0,Financial District,0,107.0,Manhattan,t,107,0,1125.0,1125,4,t,100,1.0,183.0,t,1.0
t,1.0,Financial District,0,107.0,Manhattan,t,107,0,1125.0,1125,4,t,87,1.0,183.0,t,1.0
f,2.0,Windsor Terrace,0,0.0,Brooklyn,t,2,4,1125.0,1125,5,t,154,1.0,145.0,f,1.0
t,2.0,Williamsburg,0,2.0,Brooklyn,t,0,1,30.0,30,4,t,305,4.0,165.0,f,1.0
t,1.0,Williamsburg,0,1.0,Brooklyn,t,0,1,1125.0,1125,2,f,0,2.0,225.0,t,1.0
t,1.0,Kips Bay,0,1.0,Manhattan,t,0,2,1125.0,1125,2,t,290,4.0,425.0,f,1.5
t,,Murray Hill,0,17.0,Manhattan,t,0,24,1125.0,1125,4,f,120,30.0,89.0,f,1.0
t,2.0,Boerum Hill,0,0.0,Brooklyn,t,0,3,1125.0,365,3,t,43,4.0,162.0,f,1.0
t,1.0,Chinatown,0,0.0,Manhattan,t,0,1,1125.0,1125,4,t,124,3.0,357.0,f,1.0
t,,Midtown,0,57.0,Manhattan,t,15,39,1125.0,1125,5,f,74,2.7,264.0,f,1.0
t,1.0,Hell's Kitchen,0,0.0,Manhattan,t,0,1,1125.0,1125,3,f,43,2.0,109.0,f,1.0
t,1.0,East Flatbush,0,3.0,Brooklyn,t,1,1,5.0,5,2,f,217,2.0,150.0,f,1.0
t,1.0,Financial District,0,107.0,Manhattan,t,107,0,1125.0,1125,2,t,118,1.0,183.0,t,1.0
t,1.0,Greenwich Village,0,0.0,Manhattan,t,0,1,1125.0,1125,2,t,37,2.2,352.0,f,1.0
t,1.0,Financial District,0,107.0,Manhattan,t,107,0,1125.0,1125,2,t,118,1.0,183.0,t,1.0
t,1.0,Financial District,0,107.0,Manhattan,t,107,0,1125.0,1125,4,t,81,1.0,183.0,t,1.0
t,1.0,Hell's Kitchen,0,2.0,Manhattan,t,0,2,14.0,14,2,f,0,7.0,175.0,f,1.0
t,1.0,Financial District,0,107.0,Manhattan,t,107,0,1125.0,1125,4,t,91,1.0,183.0,t,1.0
t,1.0,Financial District,0,107.0,Manhattan,t,107,0,1125.0,1125,4,t,81,1.0,183.0,t,1.0
t,1.0,Financial District,0,107.0,Manhattan,t,107,0,1125.0,1125,2,t,118,1.0,183.0,t,1.0
t,2.0,East Village,0,3.0,Manhattan,t,0,2,1125.0,1125,4,f,316,69.4,169.0,t,1.0
t,1.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,1,0,30.0,30,2,f,0,1.0,91.0,t,1.0
f,2.0,Williamsburg,0,2.0,Brooklyn,t,0,2,1125.0,1125,4,t,37,28.0,150.0,f,2.0
t,1.0,Harlem,0,0.0,Manhattan,t,0,1,1125.0,7,4,f,365,4.0,300.0,t,1.0
t,,Midtown,0,4.0,Manhattan,t,0,1,365.0,365,1,t,348,15.0,130.0,f,1.0
t,2.0,Hell's Kitchen,0,175.0,Manhattan,t,0,175,365.0,365,4,f,295,30.0,150.0,f,1.0
t,1.0,Hell's Kitchen,0,175.0,Manhattan,t,0,175,365.0,365,2,f,324,30.0,140.0,f,1.0
t,,Midtown,0,245.0,Manhattan,t,0,1,14.0,14,4,f,89,2.0,700.0,f,1.0
t,1.0,Bushwick,0,5.0,Brooklyn,t,0,3,1125.0,1125,2,f,327,3.0,160.0,f,1.0
t,1.0,West Village,0,0.0,Manhattan,t,0,1,1125.0,1125,4,t,128,2.2,354.0,f,1.0
t,2.0,Bushwick,0,4.0,Brooklyn,t,3,1,1125.0,365,3,f,59,7.0,150.0,f,1.0
t,1.0,Bensonhurst,0,3.0,Brooklyn,t,4,0,1125.0,1125,2,f,127,4.0,63.0,f,1.0
t,,Midtown,0,57.0,Manhattan,t,15,39,1125.0,1125,4,f,70,2.5,221.0,f,1.0
t,3.0,Harlem,0,0.0,Manhattan,t,0,1,1125.0,365,6,f,259,1.0,230.0,f,1.5
t,,Sunset Park,0,1.0,Brooklyn,t,1,0,365.0,365,2,f,364,1.0,130.0,t,1.0
f,1.0,East Harlem,0,0.0,Manhattan,t,1,0,1125.0,14,1,f,0,3.0,50.0,t,1.0
t,1.0,Kips Bay,0,0.0,Manhattan,t,0,1,1125.0,1125,2,f,189,7.0,255.0,f,1.5
f,1.0,Flushing,0,2.0,Queens,t,2,0,1125.0,1125,1,f,58,21.0,45.0,f,1.0
f,,Flushing,0,2.0,Queens,t,2,0,180.0,180,1,f,47,10.0,80.0,f,1.0
t,2.0,Hell's Kitchen,0,2.0,Manhattan,t,0,3,1125.0,1125,4,t,347,30.0,130.0,f,1.0
f,1.0,Upper West Side,0,1.0,Manhattan,t,0,1,1125.0,1125,4,f,206,14.0,110.0,f,1.0
t,,Kips Bay,0,17.0,Manhattan,t,0,24,1125.0,1125,4,f,86,30.0,95.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,0.0,Brooklyn,t,11,0,1125.0,367,2,f,335,30.0,58.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,0.0,Brooklyn,t,11,0,1125.0,367,2,f,363,30.0,54.0,f,1.0
t,8.0,Bushwick,0,11.0,Brooklyn,t,0,7,365.0,365,16,f,350,1.0,1043.0,f,8.0
t,1.0,Bedford-Stuyvesant,0,0.0,Brooklyn,t,11,0,1125.0,367,2,f,358,30.0,60.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,0.0,Brooklyn,t,11,0,1125.0,367,2,f,359,30.0,55.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,0.0,Brooklyn,t,11,0,1125.0,367,2,f,345,30.0,58.0,f,1.0
t,1.0,Roosevelt Island,0,2.0,Manhattan,t,1,0,4.0,4,2,t,326,1.0,92.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,0.0,Brooklyn,t,11,0,1125.0,367,2,f,306,30.0,60.0,f,1.0
t,4.0,Williamsburg,0,0.0,Brooklyn,t,0,1,1125.0,1125,3,f,0,14.0,500.0,t,3.0
t,1.0,Bedford-Stuyvesant,0,0.0,Brooklyn,t,11,0,1125.0,367,2,f,364,30.0,58.0,f,1.0
t,1.0,Hell's Kitchen,0,2.0,Manhattan,t,0,1,5.0,5,4,f,0,1.0,180.0,f,1.0
t,2.0,East Elmhurst,0,2.0,Queens,t,0,1,1125.0,1125,5,t,158,3.0,129.0,t,1.0
t,1.0,Upper West Side,1,1.0,Manhattan,t,0,0,1125.0,1125,2,f,27,3.0,89.0,f,1.0
t,4.0,Hell's Kitchen,0,1.0,Manhattan,t,0,1,1125.0,1125,11,t,365,30.0,799.0,t,2.0
t,2.0,Bushwick,0,2.0,Brooklyn,t,0,2,10.0,10,4,t,26,3.0,265.0,f,1.0
t,2.0,Greenpoint,0,0.0,Brooklyn,t,0,1,1125.0,1125,4,f,0,15.0,100.0,t,1.0
t,2.0,Midtown,0,1987.0,Manhattan,t,0,304,1125.0,1125,4,f,175,693.4,478.0,t,2.0
t,,Midtown,0,1987.0,Manhattan,t,0,304,1125.0,1125,2,f,199,706.9,258.0,t,1.0
t,2.0,Midtown,0,1987.0,Manhattan,t,0,304,1125.0,1125,4,f,181,703.7,411.0,t,2.0
t,1.0,Midtown,0,1987.0,Manhattan,t,0,304,1125.0,1125,2,f,316,703.1,332.0,t,1.0
